granule_uid,granule_gid,obs_id,dataproduct_type,target_name,target_class,time_min,time_max,time_sampling_step_min,time_sampling_step_max,time_exp_min,time_exp_max,spectral_range_min,spectral_range_max,spectral_sampling_step_min,spectral_sampling_step_max,spectral_resolution_min,spectral_resolution_max,spatial_frame_type,instrument_host_name,instrument_name,measurement_type,processing_level,creation_date,modification_date,release_date,service_title,access_url,file_name,access_format,access_estsize,time_scale,thumbnail_url,publisher,bib_reference,target_region,feature_name,receiver_name,spectral_bandwith_min,spectral_bandwith_max
iprt_amateras_low_20260203_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260203_v1.0,ds,Sun,star,2461074.473136574,2461074.7699537035,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:29.237,2026-04-07T11:12:29.670,2026-04-07T11:12:29.670,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260203_IPRT.fits,20260203_IPRT.fits,application/fits,20966.4,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260203.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260204_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260204_v1.0,ds,Sun,star,2461075.4721296295,2461075.7717708335,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:29.681,2026-04-07T11:12:30.145,2026-04-07T11:12:30.145,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260204_IPRT.fits,20260204_IPRT.fits,application/fits,21162.24,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260204.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260205_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260205_v1.0,ds,Sun,star,2461076.471087963,2461076.7722337963,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:30.154,2026-04-07T11:12:30.610,2026-04-07T11:12:30.610,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260205_IPRT.fits,20260205_IPRT.fits,application/fits,21260.16,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260205.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260206_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260206_v1.0,ds,Sun,star,2461077.470115741,2461077.7739583333,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:30.620,2026-04-07T11:12:31.097,2026-04-07T11:12:31.097,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260206_IPRT.fits,20260206_IPRT.fits,application/fits,21458.88,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260206.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260207_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260207_v1.0,ds,Sun,star,2461078.4692245373,2461078.774583333,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:31.107,2026-04-07T11:12:31.562,2026-04-07T11:12:31.562,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260207_IPRT.fits,20260207_IPRT.fits,application/fits,21458.88,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260207.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260208_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260208_v1.0,ds,Sun,star,2461079.4680439816,2461079.776099537,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:31.571,2026-04-07T11:12:32.059,2026-04-07T11:12:32.059,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260208_IPRT.fits,20260208_IPRT.fits,application/fits,21752.64,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260208.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260209_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260209_v1.0,ds,Sun,star,2461080.467164352,2461080.777175926,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:32.067,2026-04-07T11:12:32.526,2026-04-07T11:12:32.526,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260209_IPRT.fits,20260209_IPRT.fits,application/fits,21850.56,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260209.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260210_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260210_v1.0,ds,Sun,star,2461081.4659953704,2461081.778576389,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:32.537,2026-04-07T11:12:32.975,2026-04-07T11:12:32.975,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260210_IPRT.fits,20260210_IPRT.fits,application/fits,22049.28,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260210.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260211_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260211_v1.0,ds,Sun,star,2461082.4648495372,2461082.778414352,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:32.983,2026-04-07T11:12:33.466,2026-04-07T11:12:33.466,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260211_IPRT.fits,20260211_IPRT.fits,application/fits,22147.2,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260211.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260212_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260212_v1.0,ds,Sun,star,2461083.463923611,2461083.7805555556,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:33.474,2026-04-07T11:12:33.975,2026-04-07T11:12:33.975,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260212_IPRT.fits,20260212_IPRT.fits,application/fits,22343.04,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260212.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260213_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260213_v1.0,ds,Sun,star,2461084.462858796,2461084.780625,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:33.985,2026-04-07T11:12:34.440,2026-04-07T11:12:34.440,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260213_IPRT.fits,20260213_IPRT.fits,application/fits,22440.96,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260213.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260214_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260214_v1.0,ds,Sun,star,2461085.461689815,2461085.7822569446,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:34.449,2026-04-07T11:12:34.890,2026-04-07T11:12:34.890,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260214_IPRT.fits,20260214_IPRT.fits,application/fits,22639.68,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260214.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260215_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260215_v1.0,ds,Sun,star,2461086.4608101854,2461086.7828587964,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:34.899,2026-04-07T11:12:35.396,2026-04-07T11:12:35.396,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260215_IPRT.fits,20260215_IPRT.fits,application/fits,22737.6,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260215.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260216_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260216_v1.0,ds,Sun,star,2461087.4596180557,2461087.784328704,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:35.407,2026-04-07T11:12:35.911,2026-04-07T11:12:35.911,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260216_IPRT.fits,20260216_IPRT.fits,application/fits,22933.44,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260216.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260217_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260217_v1.0,ds,Sun,star,2461088.458425926,2461088.785960648,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:35.922,2026-04-07T11:12:36.416,2026-04-07T11:12:36.416,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260217_IPRT.fits,20260217_IPRT.fits,application/fits,23132.16,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260217.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260218_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260218_v1.0,ds,Sun,star,2461089.457349537,2461089.7863078704,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:36.427,2026-04-07T11:12:36.923,2026-04-07T11:12:36.923,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260218_IPRT.fits,20260218_IPRT.fits,application/fits,23230.08,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260218.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260219_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260219_v1.0,ds,Sun,star,2461090.456203704,2461090.787962963,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:36.954,2026-04-07T11:12:37.401,2026-04-07T11:12:37.401,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260219_IPRT.fits,20260219_IPRT.fits,application/fits,23425.92,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260219.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260220_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260220_v1.0,ds,Sun,star,2461091.455011574,2461091.788148148,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:37.409,2026-04-07T11:12:37.867,2026-04-07T11:12:37.867,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260220_IPRT.fits,20260220_IPRT.fits,application/fits,23523.84,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260220.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260221_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260221_v1.0,ds,Sun,star,2461092.4538310184,2461092.7897453704,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:37.881,2026-04-07T11:12:38.364,2026-04-07T11:12:38.364,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260221_IPRT.fits,20260221_IPRT.fits,application/fits,23722.56,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260221.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260222_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260222_v1.0,ds,Sun,star,2461093.4528125,2461093.790625,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:38.374,2026-04-07T11:12:38.830,2026-04-07T11:12:38.830,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260222_IPRT.fits,20260222_IPRT.fits,application/fits,23820.48,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260222.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260223_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260223_v1.0,ds,Sun,star,2461094.451585648,2461094.7916319445,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:38.839,2026-04-07T11:12:39.367,2026-04-07T11:12:39.367,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260223_IPRT.fits,20260223_IPRT.fits,application/fits,24016.32,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260223.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260224_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260224_v1.0,ds,Sun,star,2461095.450428241,2461095.7919791667,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:39.377,2026-04-07T11:12:39.929,2026-04-07T11:12:39.929,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260224_IPRT.fits,20260224_IPRT.fits,application/fits,24114.24,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260224.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260226_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260226_v1.0,ds,Sun,star,2461097.4702199074,2461097.795023148,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:39.938,2026-04-07T11:12:40.400,2026-04-07T11:12:40.400,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260226_IPRT.fits,20260226_IPRT.fits,application/fits,22933.44,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260226.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260227_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260227_v1.0,ds,Sun,star,2461098.447037037,2461098.7955439813,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:40.410,2026-04-07T11:12:40.938,2026-04-07T11:12:40.938,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260227_IPRT.fits,20260227_IPRT.fits,application/fits,24606.72,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260227.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260228_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260228_v1.0,ds,Sun,star,2461099.445775463,2461099.796666667,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:40.947,2026-04-07T11:12:41.432,2026-04-07T11:12:41.432,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260228_IPRT.fits,20260228_IPRT.fits,application/fits,24704.64,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260228.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260301_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260301_v1.0,ds,Sun,star,2461100.4447800927,2461100.7973032407,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:41.443,2026-04-07T11:12:41.931,2026-04-07T11:12:41.931,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260301_IPRT.fits,20260301_IPRT.fits,application/fits,24903.36,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260301.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260302_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260302_v1.0,ds,Sun,star,2461101.4434953704,2461101.7974189813,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:41.942,2026-04-07T11:12:42.461,2026-04-07T11:12:42.461,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260302_IPRT.fits,20260302_IPRT.fits,application/fits,25001.28,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260302.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260303_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260303_v1.0,ds,Sun,star,2461102.4424189813,2461102.7992708334,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:42.482,2026-04-07T11:12:42.992,2026-04-07T11:12:42.992,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260303_IPRT.fits,20260303_IPRT.fits,application/fits,25197.12,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260303.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260304_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260304_v1.0,ds,Sun,star,2461103.44125,2461103.799386574,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:43.002,2026-04-07T11:12:43.542,2026-04-07T11:12:43.542,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260304_IPRT.fits,20260304_IPRT.fits,application/fits,25295.04,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260304.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260305_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260305_v1.0,ds,Sun,star,2461104.4401157405,2461104.8011574075,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:43.551,2026-04-07T11:12:44.089,2026-04-07T11:12:44.089,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260305_IPRT.fits,20260305_IPRT.fits,application/fits,25493.76,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260305.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260306_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260306_v1.0,ds,Sun,star,2461105.4389930554,2461105.801388889,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:44.099,2026-04-07T11:12:44.665,2026-04-07T11:12:44.665,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260306_IPRT.fits,20260306_IPRT.fits,application/fits,25591.68,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260306.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260307_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260307_v1.0,ds,Sun,star,2461106.4377893517,2461106.8029166665,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:44.675,2026-04-07T11:12:45.315,2026-04-07T11:12:45.315,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260307_IPRT.fits,20260307_IPRT.fits,application/fits,25787.52,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260307.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260308_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260308_v1.0,ds,Sun,star,2461107.436712963,2461107.8032407407,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:45.326,2026-04-07T11:12:46.015,2026-04-07T11:12:46.015,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260308_IPRT.fits,20260308_IPRT.fits,application/fits,25885.44,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260308.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260309_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260309_v1.0,ds,Sun,star,2461108.4355324074,2461108.8036342594,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:46.027,2026-04-07T11:12:46.588,2026-04-07T11:12:46.588,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260309_IPRT.fits,20260309_IPRT.fits,application/fits,25983.36,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260309.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
iprt_amateras_low_20260310_v1.0,IPRT AMATERAS Low Resolution Dataset,iprt_amateras_low_20260310_v1.0,ds,Sun,star,2461109.434386574,2461109.8052199073,1,1,1,1,100000000,500000000,976562.0,976562.0,500.0,100.0,none,Itate Observatory,IPRT,phot.flux.density;em.radio;phys.polarization,1,2026-04-07T11:12:46.598,2026-04-07T11:12:47.108,2026-04-07T11:12:47.108,iprt,http://radio.gp.tohoku.ac.jp/db/IPRT-SUN/DATA2/2026/20260310_IPRT.fits,20260310_IPRT.fits,application/fits,26182.08,UTC,http://radio.gp.tohoku.ac.jp/sun_ql/plot/IPRT_SUN_20260310.gif,Tohoku University,10.1007/s11207-011-9919-y,SolarWind#Heliosphere,Solar radio bursts,AMATERAS,976562.0,976562.0
